	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), документ(1;1.0;документ)
Экспедитор во Фрязино	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	
Нужен курьер на одну доставку	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), доставка(1;1.0;доставк), курьер(1;1.0;курьер)
Курьер забрать товар с одной точки и привезти в другую	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), курьер(1;1.0;курьер), перевозка(1;1.0;привезт), доставка(1;1.0;привезт), товары(1;1.0;товар)
Отвезти вечерний заказ	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	заказ(1;1.0;заказ), перевозка(1;1.0;отвезт)
Доставить документы. Москва центр	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), документ(1;1.0;документ)
Курьер для доставки	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер), для(1;1.0;для), доставка(1;1.0;доставк)
Доставить документы м.Войковская - м. Преображенская площадь	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), документ(1;1.0;документ)
Доставить коробку	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав)
Доставить букет цветов	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	flowers(1;1.0;букет), доставка(1;1.0;достав), flowers(1;1.0;цвет)
Курьер на три доставки от Новогиреево	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер), доставка(1;1.0;доставк)
Пеший курьер	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Осуществить разовую доставку	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;доставк)
Пеший курьер Алтуфьево/Китай-Город	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Курьер на доставку важного подарка в компанию	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер), предприятие(1;1.0;компан), доставка(1;1.0;доставк)
Нужен курьер	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Курьер на 1-2 поездки	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Сдать документы в визовый центр Италии	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	документ(1;1.0;документ)
Курьер на постоянную работу	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер), работа(1;1.0;работ)
Нужен курьер, на 1 час. 19.06.15 в 10:15	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), курьер(1;1.0;курьер), часы(1;1.0;час)
Доставить забытый пропуск	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав)
Доставить заказ	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), заказ(1;1.0;заказ)
Курьер на час!	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер), часы(1;1.0;час)
Перевезти карабку с фурнитурой	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;перевезт)
Перевести документы из А в Б	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевод(1;1.0;перевест), документ(1;1.0;документ)
Доставить мягкую игрушку клиенту	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав)
Нужен курьер забрать заказ в магазине чип и дип	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), заказ(1;1.0;заказ), магазин(1;1.0;магазин), нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Услуги курьером	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Нужен курьер на одну доставку с возвратом	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), доставка(1;1.0;доставк), курьер(1;1.0;курьер)
Доставить торт от м. Фрунзенская до м. Белорусская	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав)
Курьер на разовую доставку	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер), доставка(1;1.0;доставк)
Забрать и доставить товар [ В предложении когда будете в точке А ]	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), доставка(1;1.0;достав), товары(1;1.0;товар)
Забрать пакеты с одеждой на машине	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	сумка(1;1.0;пакет), машина(1;1.0;машин), доставка(1;1.0;забра), clothes(1;1.0;одежд)
Забрать пакет с Электрозаводской и привезти в Новокуркино	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	сумка(1;1.0;пакет), перевозка(1;1.0;привезт), доставка(1;1.0;привезт), доставка(1;1.0;забра)
Нужен курьер на несколько доставок	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Нужно отвезти клиенту карманную посылку	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нужн), перевозка(1;1.0;отвезт), посылка(1;1.0;посылк)
Доставить в эту пятницу до 13:00 небольшой пакет	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	сумка(1;1.0;пакет), доставка(1;1.0;достав)
Встретить иностранку в метро и проводить до квартиры	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	провести(1;1.0;провод), запчасти(1;1.0;провод), дом(1;1.0;квартир), встретить(1;1.0;встрет)
Курьер на день	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Забрать договор, отвезти и возможно вернуться обратно	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	документ(1;1.0;договор), доставка(1;1.0;забра), перевозка(1;1.0;отвезт)
Забрать документы и привезти	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;привезт), доставка(1;1.0;привезт), доставка(1;1.0;забра), документ(1;1.0;документ)
Купить еды в МакДоналдсе и доставить. Срочно!!!	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	купить(1;1.0;куп), доставка(1;1.0;достав), срочно(1;1.0;срочн)
Отвезти документы	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;отвезт), документ(1;1.0;документ)
Отвезти товар	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;отвезт), товары(1;1.0;товар)
Курьер для доставки документов	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер), для(1;1.0;для), доставка(1;1.0;доставк), документ(1;1.0;документ)
Забрать 10 кг. на складе в Химках и доставить до м. Электрозаводская	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), доставка(1;1.0;забра)
Доставить несколько заказов и вернуться обратно	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), заказ(1;1.0;заказ)
Курьер на утро	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Доставить монитор от компьютера	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	электроника(1;1.0;монитор), доставка(1;1.0;достав), компьютер(1;1.0;компьютер)
Отвезти тортик	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;отвезт)
Доставить документы клиенту	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), документ(1;1.0;документ)
Доставить 1 кг БП Румянцево - м. Электрозаводская	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав)
Выкупить и доставить посылку	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), посылка(1;1.0;посылк)
Нужен курьер пеший	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Курьер на несколько доставок	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Доставить легкий пакет	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	сумка(1;1.0;пакет), доставка(1;1.0;достав)
Курьер на 3 поездки на вторую половину дня	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Нужен курьер 25/05	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Нужен курьер на 1 поездку	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Привезти коньки	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;привезт), доставка(1;1.0;привезт)
Курьерская доставка	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;доставк)
Курьер на 1 поездку	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Нужен курьер. Срочно	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), курьер(1;1.0;курьер), срочно(1;1.0;срочн)
1 доставка, фрукты	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;доставк)
Доставить товары 19.06 по 2-м адресам	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), товары(1;1.0;товар)
Курьер на 3 доставки	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер), доставка(1;1.0;доставк)
Забрать и доставить товар покупателю	BAD found-wrong	Курьерские услуги -> Услуги пешего курьера
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), доставка(1;1.0;забра), товары(1;1.0;товар)



----------------------------------------------------------

Доставить швейную фурнитуру	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав)
Доставить кресло	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав)
Нужно на машине отвезти букет	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), нужно(1;1.0;нужн), flowers(1;1.0;букет), перевозка(1;1.0;отвезт)
Забрать листовки и привезти их в г. Железнодорожный	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;привезт), доставка(1;1.0;привезт), листовки(1;1.0;листовк), доставка(1;1.0;забра)
Доставка товара на два адреса с возвратом	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;доставк), товары(1;1.0;товар)
Курьер с правами категории B	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Нужно забрать зонты от сувенирщиков и привезти на мероприятие	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), нужно(1;1.0;нужн), промо(1;1.0;мероприят), перевозка(1;1.0;привезт), доставка(1;1.0;привезт)
Отвезти и привезти меня	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;привезт), доставка(1;1.0;привезт), перевозка(1;1.0;отвезт)
Забрать два рулона , отвезти и вернуться	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;отвезт), доставка(1;1.0;забра)
Довезти девушку	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	человек(1;1.0;девушк)
Забрать и отвезти товары	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), перевозка(1;1.0;отвезт), товары(1;1.0;товар)
Нужен курьер на машине (седан, хачбек или что то побольше)	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), машина(1;1.0;машин), курьер(1;1.0;курьер)
Курьер на авто	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;авт), курьер(1;1.0;курьер)
Сегодня забрать телевизор м.Аннино	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	сегодня(1;1.0;сегодн), доставка(1;1.0;забра), электроника(1;1.0;телевизор)
Доставить виски и пиво из Азбуке вкуса	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав)
Нужно отвезти 15 стеклянных банок	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нужн), перевозка(1;1.0;отвезт)
Курьер на большой машине	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), курьер(1;1.0;курьер)
Забрать два рулона с электрозаводской, отвезти на вднх и вернуться на электрозавод	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), перевозка(1;1.0;отвезт)
Нужен курьер на машине сегодня в 15:00	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	сегодня(1;1.0;сегодн), машина(1;1.0;машин), нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Доставить два пакета с едой	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	сумка(1;1.0;пакет), доставка(1;1.0;достав)
Курьер на машине (грузовая газель или что-то похожее)	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), курьер(1;1.0;курьер)
Курьер на пол дня на грузовой машине	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), курьер(1;1.0;курьер), house_parts(1;1.0;пол)
Курьер отвезти 2 коробки	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;отвезт), курьер(1;1.0;курьер)
Нужен курьер на машине	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Привезти коробку из Долгопрудного на Славянский б-р	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;привезт), доставка(1;1.0;привезт)
Доставка рулона ткани Пражская =>Марьино	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;доставк)
Забрать инструмент и доставить его	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), доставка(1;1.0;достав)
Услуги курьера	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Курьер на несколько доставок	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Доставить посылки адресатам	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), посылка(1;1.0;посылк)
Курьер на машине на одну доставку	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), курьер(1;1.0;курьер), доставка(1;1.0;доставк)
Курьер на машине	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), курьер(1;1.0;курьер)
Забрать пустой гелиевый баллон и привезти полный	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), перевозка(1;1.0;привезт), доставка(1;1.0;привезт)
Курьерская доставка	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;доставк)
Забрать виндеры и отвезти	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), перевозка(1;1.0;отвезт)
Отвезти сухой лед	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;отвезт)
Нужен курьер на легковой машине	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), машина(1;1.0;машин), курьер(1;1.0;курьер)
Отвезти три пластиковые вазы высотой 75 см	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;отвезт)
Доставка по Москве	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;доставк)
Курьер на машине вместительной	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), курьер(1;1.0;курьер)
Курьер на раннее утро, юг	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)
Забрать и отвезти документы	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;забра), перевозка(1;1.0;отвезт), документ(1;1.0;документ)
Перевезти три кровати в разобранном виде	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;перевезт), разобрать(1;1.0;разобра)
Нужен курьер на машине на одну доставку	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), нужно(1;1.0;нуж), доставка(1;1.0;доставк), курьер(1;1.0;курьер)
Доставить посылку	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	посылка(1;1.0;посылк), доставка(1;1.0;достав)
1 доставка, фрукты	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;доставк)
Нужен курьер на грузовой машине	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Отвезти 2 мешка смеси из щелково на Варшавское шоссе, 70 к. 2	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	перевозка(1;1.0;отвезт)
Нужен курьер на большой машине	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Нужен курьер на одну поездку	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	нужно(1;1.0;нуж), курьер(1;1.0;курьер)
Курьер на машине (универсал)	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;машин), курьер(1;1.0;курьер)
Водитель на замену	BAD found-wrong	Курьерские услуги -> Услуги курьера на авто
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	замена(1;1.0;замен), водитель(1;1.0;водител)



----------------------------------------------------------

Курьер несколько раз в неделю из Солнцево по Москве	BAD found-wrong	Курьерские услуги -> Курьер на регулярное сотрудничество
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	курьер(1;1.0;курьер)



----------------------------------------------------------

Купить и доставить кофе из Шоколадницы м.Отрадное	BAD found-wrong	Курьерские услуги -> Доставка еды из ресторанов
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), купить(1;1.0;куп)
Доставить два торта и пакет от м. Фрунзенская до м. Комсомольская	BAD found-wrong	Курьерские услуги -> Доставка еды из ресторанов
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	сумка(1;1.0;пакет), доставка(1;1.0;достав)
Купить и доставить еду из ресторана	BAD found-wrong	Курьерские услуги -> Доставка еды из ресторанов
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), купить(1;1.0;куп)
Купить и доставить еду из Макдональдса	BAD found-wrong	Курьерские услуги -> Доставка еды из ресторанов
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	доставка(1;1.0;достав), купить(1;1.0;куп)
Курьер на авто с 22:00 до 02:00, кафе "Воккер"	BAD found-wrong	Курьерские услуги -> Доставка еды из ресторанов
	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
	машина(1;1.0;авт), курьер(1;1.0;курьер)
